RetailerGLN,Retailer,ShipmentNumber,OrderDate,CustomerGLN,CustomerNumber,CustomerLookupName,Crop,PlantingYear,UOM,ItemNumber,Description,ShortDescription,SeedBrand,SeedTrait,SeedTreatments,LotId,DisplayDescription,Quantity,Status,SeqCode
1100028417954,NEW LEBANON SEED HUB,6734567,20210304,  1100021112306,3017405,FORBES KENNY L,CORN,2021,UN,00190794191807,DKC63-91RIB AR VT2P SP50 ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21NTE7JX,DKC63-91RI-H21NTE7JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734567,20210304,  1100021112306,3017405,FORBES KENNY L,TREATMENT,2019,BG,1001297,SEED TRT ASCEND,SEED TRT A,TREATMENT,,,,SEED TRT A-,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734517,20210224,  1100012954267,3020265,GROOVER CLINT,CORN,2021,UN,00190794192170,DKC66-18RIB AF VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H22YCC9JX,DKC66-18RI-H22YCC9JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734517,20210224,  1100012954267,3020265,GROOVER CLINT,CORN,2021,UN,00888346317538,DKC70-27RIB AR VT2P SP50 ELT250 B-E,DKC70-27RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,H52TFW9JX,DKC70-27RI-H52TFW9JX,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734549,20210302,  1100012954267,3020265,GROOVER CLINT,CORN,2021,UN,00190794335416,DKC67-94RIB AF Trecepta SP50U ELT500 B-E,DKC67-94RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H21N474JX,DKC67-94RI-H21N474JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734577,20210305,  1100012954267,3020265,GROOVER CLINT,SOYBEANS,2021,UN,90190794332265,AG35XF1 XF SC-BULK-FG UNTR,AG35XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,ST0SH61G,AG35XF1 XF-ST0SH61G,80,S,1
1100028417954,NEW LEBANON SEED HUB,6734577,20210305,  1100012954267,3020265,GROOVER CLINT,TREATMENT,2020,BG,1001354,STANDARD ( ACC F + PRESIDE ),STANDARD (,CERES,,,,STANDARD (-,80,S,5
1100028417954,NEW LEBANON SEED HUB,6734434,20210201,  1100039121178,3020270,GROOVER JAMES P,CORN,2021,UN,00190794192170,DKC66-18RIB AF VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26PDA4JX,DKC66-18RI-H26PDA4JX,100,S,1
1100028417954,NEW LEBANON SEED HUB,6734434,20210201,  1100039121178,3020270,GROOVER JAMES P,CORN,2021,BG,00884464768887,CN CP5550VT2P/RIB FPCPR2CB50,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FV6127B,CN CP5550V-01FV6127B,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734440,20210203,  1100039121178,3020270,GROOVER JAMES P,CORN,2021,BG,00884464768887,CN CP5550VT2P/RIB FPCPR2CB50,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FV6127B,CN CP5550V-01FV6127B,50,D,1
1100028417954,NEW LEBANON SEED HUB,6734440,20210203,  1100039121178,3020270,GROOVER JAMES P,CORN,2021,UN,00190794192170,DKC66-18RIB AF VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26PDA4JX,DKC66-18RI-H26PDA4JX,100,D,4
1100028417954,NEW LEBANON SEED HUB,6734576,20210305,  1100039121178,3020270,GROOVER JAMES P,SOYBEANS,2021,UN,90190794332265,AG35XF1 XF SC-BULK-FG UNTR,AG35XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,ST0SH61G,AG35XF1 XF-ST0SH61G,160,S,1
1100028417954,NEW LEBANON SEED HUB,6734576,20210305,  1100039121178,3020270,GROOVER JAMES P,TREATMENT,2020,BG,1001354,STANDARD ( ACC F + PRESIDE ),STANDARD (,CERES,,,,STANDARD (-,160,S,4
1100028417954,NEW LEBANON SEED HUB,6734593,20210308,  1100039121178,3020270,GROOVER JAMES P,SOYBEANS,2021,UN,90190794332531,AG38XF1 XF SC-BULK-FG UNTR,AG38XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,CE0SFS2X,AG38XF1 XF-CE0SFS2X,160,S,1
1100028417954,NEW LEBANON SEED HUB,6734593,20210308,  1100039121178,3020270,GROOVER JAMES P,TREATMENT,2020,BG,1001354,STANDARD ( ACC F + PRESIDE ),STANDARD (,CERES,,,,STANDARD (-,160,S,4
1100028417954,NEW LEBANON SEED HUB,6734411,20210121,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,UN,00190794191807,DKC63-91RIB AR VT2P SP50 ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YHW3JX,DKC63-91RI-H38YHW3JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734411,20210121,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,UN,00190794139953,DKC63-57RIB AR2 VT2P SP45 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21H774JX,DKC63-57RI-H21H774JX,45,S,5
1100028417954,NEW LEBANON SEED HUB,6734411,20210121,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,UN,00190794191340,DKC59-82RIB AR2 VT2P SP45 ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H39YND9JX,DKC59-82RI-H39YND9JX,45,S,9
1100028417954,NEW LEBANON SEED HUB,6734506,20210224,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,UN,00190794480086,DKC64-35RIB AF2 VT2P 50USP ELT500 B-E,DKC64-35RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21HHJ3JX,DKC64-35RI-H21HHJ3JX,100,S,1
1100028417954,NEW LEBANON SEED HUB,6734506,20210224,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,UN,00190794140188,DKC65-95RIB AF2 VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21HYK3JX,DKC65-95RI-H21HYK3JX,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734506,20210224,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,BG,00190794139922,DKC63-57RIB AR2 VT2P 80M ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21H4M4JX,DKC63-57RI-H21H4M4JX,5,S,9
1100028417954,NEW LEBANON SEED HUB,6734506,20210224,  1100013004589,3022675,HAYHURST FARMS,CORN,2021,BG,00190794191326,DKC59-82RIB AF VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35TEX7JT,DKC59-82RI-H35TEX7JT,5,S,13
1100028417954,NEW LEBANON SEED HUB,6734461,20210210,  1100065202469,3024206,HOLSCHER FAMILY FARMS,CORN,2021,UN,00190794142540,DKC64-32 AF SP50 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H35N344JX,DKC64-32 A-H35N344JX,500,I,1
1100028417954,NEW LEBANON SEED HUB,6734461,20210210,  1100065202469,3024206,HOLSCHER FAMILY FARMS,CORN,2021,UN,00190794459921,DKC65-92 AF SP50U ELT500 B-E,DKC65-92 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H22YND3JX,DKC65-92 A-H22YND3JX,100,I,5
1100028417954,NEW LEBANON SEED HUB,6734461,20210210,  1100065202469,3024206,HOLSCHER FAMILY FARMS,CORN,2021,UN,00190794459853,DKC63-58 AF2 SP50U ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HDW9JX,DKC63-58 A-H21HDW9JX,100,I,9
1100028417954,NEW LEBANON SEED HUB,6734461,20210210,  1100065202469,3024206,HOLSCHER FAMILY FARMS,CORN,2021,BG,00190794459815,DKC63-58 AF2 80M ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HDE9JX,DKC63-58 A-H21HDE9JX,16,I,13
1100028417954,NEW LEBANON SEED HUB,6734461,20210210,  1100065202469,3024206,HOLSCHER FAMILY FARMS,CORN,2021,BG,00190794459815,DKC63-58 AF2 80M ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HWY4JX,DKC63-58 A-H21HWY4JX,2,I,17
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794142540,DKC64-32 AF SP50 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H35N344JX,DKC64-32 A-H35N344JX,250,I,1
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794142618,DKC64-32 AR SP50 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H35NEC4JX,DKC64-32 A-H35NEC4JX,150,I,6
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794459938,DKC65-92 AF2 SP50U ELT500 B-E,DKC65-92 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H22YF79JX,DKC65-92 A-H22YF79JX,200,I,11
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794459860,DKC63-58 AR SP50U ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HEX9JX,DKC63-58 A-H21HEX9JX,150,I,16
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794459877,DKC63-58 AR2 SP45 ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21H1L9JX,DKC63-58 A-H21H1L9JX,135,I,21
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,UN,00190794459853,DKC63-58 AF2 SP50U ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HDW9JX,DKC63-58 A-H21HDW9JX,50,I,26
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,BG,00190794459839,DKC63-58 AR2 80M ELT500 B-E,DKC63-58 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H21HFH9JX,DKC63-58 A-H21HFH9JX,15,I,31
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,BG,00190794142571,DKC64-32 AF 80M ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,253W1R3JX,DKC64-32 A-253W1R3JX,45,I,36
1100028417954,NEW LEBANON SEED HUB,6734460,20210209,  1100067344679,3024209,HOLSCHER GRAIN FARMS GENERAL PARTNERSHIP,CORN,2021,BG,00190794142571,DKC64-32 AF 80M ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,472PMN7JT,DKC64-32 A-472PMN7JT,5,I,41
1100028417954,NEW LEBANON SEED HUB,6734383,20210111,  1100039121123,3025445,HYATT JEFF D,SOYBEANS,2021,UN,00190794331982,AG29XF1 XF 40SCUMB UNTR,AG29XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,WN0SBA3A,AG29XF1 XF-WN0SBA3A,200,S,1
1100028417954,NEW LEBANON SEED HUB,6734442,20210203,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794139922,DKC63-57RIB AR2 VT2P 80M ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21H4M4JX,DKC63-57RI-H21H4M4JX,100,I,1
1100028417954,NEW LEBANON SEED HUB,6734442,20210203,  1100039121123,3025445,HYATT JEFF D,CORN,2021,UN,00888346317057,DKC64-35RIB AF VT2P SP50 ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,253WRC3JX,DKC64-35RI-253WRC3JX,50,I,5
1100028417954,NEW LEBANON SEED HUB,6734442,20210203,  1100039121123,3025445,HYATT JEFF D,CORN,2021,UN,00190794140195,DKC65-95RIB AR VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21HTW3JX,DKC65-95RI-H21HTW3JX,150,I,9
1100028417954,NEW LEBANON SEED HUB,6734492,20210223,  1100039121123,3025445,HYATT JEFF D,SOYBEANS,2021,BG,00884464739832,SB CP3629E UNT140M,SB CP3629E,CROPLAN,ENLIST 3 OR ENLIST E3,UNTREATED,01GR555,SB CP3629E-01GR555,54,S,1
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21NEF3JX,DKC66-18RI-H21NEF3JX,50,I,1
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,UN,00190794192248,DKC66-18RIB AR VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21NFH3JX,DKC66-18RI-H21NFH3JX,100,I,5
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794191326,DKC59-82RIB AF VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TMR3JT,DKC59-82RI-H52TMR3JT,25,I,9
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794480055,DKC64-35RIB AF VT2P 80M ELT500 B-E,DKC64-35RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21HXH9JX,DKC64-35RI-H21HXH9JX,15,I,13
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794150248,DKC62-53RIB AR2 VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52T434JT,DKC62-53RI-H52T434JT,25,I,17
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794191746,DKC63-91RIB AF2 VT2P 80M ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21NYK9JX,DKC63-91RI-H21NYK9JX,20,I,21
1100028417954,NEW LEBANON SEED HUB,6734548,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00190794335409,DKC67-94RIB AF Trecepta 80M ELT500 B-E,DKC67-94RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H21NVX3JX,DKC67-94RI-H21NVX3JX,20,I,25
1100028417954,NEW LEBANON SEED HUB,6734550,20210302,  1100039121123,3025445,HYATT JEFF D,SOYBEANS,2021,BG,00190794332286,AG35XF1 XF 140M UNTR,AG35XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,WN0SAH51,AG35XF1 XF-WN0SAH51,60,S,1
1100028417954,NEW LEBANON SEED HUB,6734550,20210302,  1100039121123,3025445,HYATT JEFF D,SOYBEANS,2021,BG,00190794332552,AG38XF1 XF 140M UNTR,AG38XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,CE0SAW11,AG38XF1 XF-CE0SAW11,60,S,2
1100028417954,NEW LEBANON SEED HUB,6734550,20210302,  1100039121123,3025445,HYATT JEFF D,CORN,2021,BG,00884464753456,CN CP4997VT2P/RIB FPCPR280M,CN CP4997V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE4058C,CN CP4997V-01FE4058C,25,S,3
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794191357,DKC59-82RIB AF2 VT2P SP50 ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H39Y193JX,DKC59-82RI-H39Y193JX,100,S,1
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794191791,DKC63-91RIB AF2 VT2P SP50 ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YTE9JX,DKC63-91RI-H38YTE9JX,100,S,5
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YT93JX,DKC66-18RI-H38YT93JX,50,S,9
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00888346317552,DKC70-27RIB AR2 VT2P SP45 ELT250 B-E,DKC70-27RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,746WAD3JX,DKC70-27RI-746WAD3JX,45,S,13
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,BG,00190794150231,DKC62-53RIB AF2 VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YCJ3JX,DKC62-53RI-H38YCJ3JX,70,S,17
1100028417954,NEW LEBANON SEED HUB,6734449,20210204,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,BG,00888346317569,DKC70-27RIB AR2 VT2P 80M ELT250 B-E,DKC70-27RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,253HX17JX,DKC70-27RI-253HX17JX,5,S,21
1100028417954,NEW LEBANON SEED HUB,6734564,20210303,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794191357,DKC59-82RIB AF2 VT2P SP50 ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H39Y193JX,DKC59-82RI-H39Y193JX,100,I,1
1100028417954,NEW LEBANON SEED HUB,6734564,20210303,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794191791,DKC63-91RIB AF2 VT2P SP50 ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YTE9JX,DKC63-91RI-H38YTE9JX,100,I,5
1100028417954,NEW LEBANON SEED HUB,6734564,20210303,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YT93JX,DKC66-18RI-H38YT93JX,50,I,9
1100028417954,NEW LEBANON SEED HUB,6734564,20210303,  1100013083812,3025720,IRWIN FARMS INC,CORN,2021,UN,00888346317552,DKC70-27RIB AR2 VT2P SP45 ELT250 B-E,DKC70-27RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,746WAD3JX,DKC70-27RI-746WAD3JX,45,I,13
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00190794150262,DKC62-53RIB AR VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YFX3JX,DKC62-53RI-H21YFX3JX,36,S,1
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00190794192187,DKC66-18RIB AF2 VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26PAY4JX,DKC66-18RI-H26PAY4JX,24,S,5
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00884464768856,CN CP5550VT2P/RIB FPCPF280M,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FV5128,CN CP5550V-01FV5128,22,S,9
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00884464768207,CN CP5570VT2P/RIB FPCPR80M,CN CP5570V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,91FE6155,CN CP5570V-91FE6155,10,S,13
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00884464753418,CN CP4997VT2P/RIB FPCPR80M,CN CP4997V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE6058C,CN CP4997V-01FE6058C,8,S,17
1100028417954,NEW LEBANON SEED HUB,6734447,20210204,  1100065580178,3025838,J&J FARMING CO,CORN,2021,BG,00884464675321,CN CP4997VT2P/RIB ACCPR80M,CN CP4997V,CROPLAN,VT2P-RIB,ACCELERON,81AA6377,CN CP4997V-81AA6377,8,S,21
1100028417954,NEW LEBANON SEED HUB,6734381,20210111,  1100016763858,3025867,JACKS FARMS INC,SOYBEANS,2021,UN,00190794332514,AG38XF1 XF 40SCUMB UNTR,AG38XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,CE0SFS2B,AG38XF1 XF-CE0SFS2B,680,S,1
1100028417954,NEW LEBANON SEED HUB,6734381,20210111,  1100016763858,3025867,JACKS FARMS INC,SOYBEANS,2021,UN,00190794332248,AG35XF1 XF 40SCUMB UNTR,AG35XF1 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,ST0SB42E,AG35XF1 XF-ST0SB42E,680,S,6
1100028417954,NEW LEBANON SEED HUB,6734381,20210111,  1100016763858,3025867,JACKS FARMS INC,SOYBEANS,2021,UN,00190794015172,AG40XF0 XF 40SCUMB UNTR,AG40XF0 XF,ASGROW,RR2Y/DC,NO STANDARD OR SPECIAL TRTMT,CE0SAU1D,AG40XF0 XF-CE0SAU1D,280,S,11
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00190794191326,DKC59-82RIB AF VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TMN3JT,DKC59-82RI-H52TMN3JT,60,S,1
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00190794191777,DKC63-91RIB AR VT2P 80M ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TCA4JT,DKC63-91RI-H52TCA4JT,60,S,5
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00190794139922,DKC63-57RIB AR2 VT2P 80M ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35NJE3JX,DKC63-57RI-H35NJE3JX,60,S,9
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00884464768818,CN CP5550VT2P/RIB FPCPF80M,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5044,CN CP5550V-01FE5044,60,S,13
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00884464754705,CN CP5340VT2P/RIB FPCPF80M,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,91FA5173C,CN CP5340V-91FA5173C,30,S,17
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00884464754446,CN CP5335VT2P/RIB FPCPF80M,CN CP5335V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5041,CN CP5335V-01FE5041,30,S,21
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00884464754767,CN CP5340VT2P/RIB FPCPR280M,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FM4076,CN CP5340V-01FM4076,19,S,25
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00190794140133,DKC65-95RIB AF2 VT2P 80M ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TRE4JT,DKC65-95RI-H52TRE4JT,13,S,29
1100028417954,NEW LEBANON SEED HUB,6734544,20210301,  1100024466260,3026035,JACKSON TODD W,CORN,2021,BG,00190794335324,DKC64-65RIB AF VT2P 80M ELT500 B-E,DKC64-65RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21N9P4JX,DKC64-65RI-H21N9P4JX,48,S,33
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,UN,00190794140195,DKC65-95RIB AR VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H18YKA4JX,DKC65-95RI-H18YKA4JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,UN,00190794140195,DKC65-95RIB AR VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H22YPX9JX,DKC65-95RI-H22YPX9JX,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,UN,00190794479202,DKC67-44RIB AF2 VT2P 50USP ELT500 B-E,DKC67-44RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28YDF3JX,DKC67-44RI-H28YDF3JX,100,S,9
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,UN,00190794140621,DKC64-25RIB AF2 DGVT2P SP50 ELT500 B-E,DKC64-25RI,DEKALB,VT2P/DG-RIB,500+B360+ENHANCED DISEASE,762W1F3JX,DKC64-25RI-762W1F3JX,50,S,13
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,UN,00888346317057,DKC64-35RIB AF VT2P SP50 ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,253WRC3JX,DKC64-35RI-253WRC3JX,50,S,17
